Player_Name,Role_Desc,Player_team,Opposit_Team,is_manofThematch,pscore,City_Name
DP Nannes,Player,Delhi Daredevils,Rajasthan Royals,0,0,Rajasthan Royals
R Bhatia,Player,Delhi Daredevils,Mumbai Indians,0,0,Mumbai Indians
NV Ojha,Keeper,Sunrisers Hyderabad,Royal Challengers Bangalore,0,0,Sunrisers Hyderabad
S Aravind,Player,Royal Challengers Bangalore,Kings XI Punjab,0,1,Royal Challengers Bangalore
SW Tait,Player,Rajasthan Royals,Mumbai Indians,0,0,Mumbai Indians
SS Tiwary,Player,Royal Challengers Bangalore,Kochi Tuskers Kerala,0,0,Kochi Tuskers Kerala
PA Patel,Keeper,Chennai Super Kings,Delhi Daredevils,0,0,Delhi Daredevils
Iqbal Abdulla,Player,Kolkata Knight Riders,Mumbai Indians,0,0,Mumbai Indians
MS Dhoni,CaptainKeeper,Chennai Super Kings,Kings XI Punjab,0,0,Kings XI Punjab
S Anirudha,Player,Chennai Super Kings,Rajasthan Royals,0,0,Rajasthan Royals
G Gambhir,Captain,Kolkata Knight Riders,Rising Pune Supergiants,0,4,Kolkata Knight Riders
SR Watson,Player,Royal Challengers Bangalore,Gujarat Lions,0,1,Royal Challengers Bangalore
VR Aaron,Player,Delhi Daredevils,Kings XI Punjab,0,1,Delhi Daredevils
P Kumar,Player,Kings XI Punjab,Kolkata Knight Riders,0,1,Kings XI Punjab
VR Aaron,Player,Royal Challengers Bangalore,Mumbai Indians,0,1,Royal Challengers Bangalore
TG Southee,Player,Mumbai Indians,Delhi Daredevils,0,0,Delhi Daredevils
TM Dilshan,Player,Royal Challengers Bangalore,Rajasthan Royals,0,0,Rajasthan Royals
SK Trivedi,Player,Rajasthan Royals,Kings XI Punjab,0,1,Rajasthan Royals
YK Pathan,Player,Rajasthan Royals,Delhi Daredevils,0,1,Rajasthan Royals
PA Patel,Keeper,Mumbai Indians,Rajasthan Royals,0,1,Mumbai Indians
V Sehwag,Player,Delhi Daredevils,Kolkata Knight Riders,0,0,Kolkata Knight Riders
SR Tendulkar,Captain,Mumbai Indians,Royal Challengers Bangalore,0,3,Royal Challengers Bangalore
A Nehra,Player,Mumbai Indians,Kolkata Knight Riders,0,0,Kolkata Knight Riders
UT Yadav,Player,Kolkata Knight Riders,Mumbai Indians,0,0,Mumbai Indians
UT Yadav,Player,Delhi Daredevils,Royal Challengers Bangalore,0,1,Delhi Daredevils
Harbhajan Singh,Player,Mumbai Indians,Kolkata Knight Riders,0,0,Kolkata Knight Riders
MM Sharma,Player,Kings XI Punjab,Mumbai Indians,0,0,Mumbai Indians
RG Sharma,Captain,Mumbai Indians,Rajasthan Royals,0,4,Mumbai Indians
M Vijay,Player,Chennai Super Kings,Rajasthan Royals,0,1,Chennai Super Kings
IK Pathan,Player,Rising Pune Supergiants,Kings XI Punjab,0,0,Kings XI Punjab
B Chipli,Player,Deccan Chargers,Chennai Super Kings,0,0,Chennai Super Kings
Y Venugopal Rao,Player,Deccan Chargers,Kings XI Punjab,0,0,Deccan Chargers
B Kumar,Player,Pune Warriors,Deccan Chargers,0,0,Deccan Chargers
SV Samson,Player,Delhi Daredevils,Kings XI Punjab,0,1,Delhi Daredevils
JR Hopes,Player,Delhi Daredevils,Mumbai Indians,0,0,Mumbai Indians
AM Rahane,Player,Rajasthan Royals,Kolkata Knight Riders,0,0,Kolkata Knight Riders
G Gambhir,Captain,Kolkata Knight Riders,Mumbai Indians,0,3,Mumbai Indians
SB Jakati,Player,Chennai Super Kings,Kolkata Knight Riders,0,0,Kolkata Knight Riders
M Manhas,Player,Pune Warriors,Kings XI Punjab,0,0,Kings XI Punjab
AB Dinda,Player,Kolkata Knight Riders,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
IK Pathan,Player,Gujarat Lions,Mumbai Indians,0,0,Gujarat Lions
GJ Maxwell,Player,Kings XI Punjab,Gujarat Lions,0,1,Kings XI Punjab
JP Duminy,Player,Mumbai Indians,Chennai Super Kings,0,0,Chennai Super Kings
SR Watson,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,0,0,Sunrisers Hyderabad
AM Nayar,Player,Mumbai Indians,Rajasthan Royals,0,0,Rajasthan Royals
P Kumar,Player,Royal Challengers Bangalore,Kolkata Knight Riders,0,0,Kolkata Knight Riders
SA Yadav,Player,Kolkata Knight Riders,Delhi Daredevils,0,0,Delhi Daredevils
JC Buttler,Player,Mumbai Indians,Sunrisers Hyderabad,0,0,Mumbai Indians
DR Smith,Player,Mumbai Indians,Rajasthan Royals,0,0,Rajasthan Royals
DB Das,Player,Kolkata Knight Riders,Mumbai Indians,0,1,Kolkata Knight Riders
JC Buttler,Player,Mumbai Indians,Kings XI Punjab,0,0,Kings XI Punjab
SK Trivedi,Player,Rajasthan Royals,Mumbai Indians,0,0,Mumbai Indians
SP Narine,Player,Kolkata Knight Riders,Rajasthan Royals,0,1,Kolkata Knight Riders
TL Suman,Player,Deccan Chargers,Chennai Super Kings,0,0,Chennai Super Kings
SK Raina,Player,Chennai Super Kings,Rajasthan Royals,0,1,Chennai Super Kings
IK Pathan,Player,Delhi Daredevils,Rajasthan Royals,0,0,Rajasthan Royals
Harbhajan Singh,Player,Mumbai Indians,Royal Challengers Bangalore,0,1,Mumbai Indians
DS Kulkarni,Player,Mumbai Indians,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
JJ Bumrah,Player,Mumbai Indians,Rising Pune Supergiants,0,0,Rising Pune Supergiants
Ankit Sharma,Player,Rising Pune Supergiants,Gujarat Lions,0,0,Gujarat Lions
SPD Smith,Player,Rajasthan Royals,Chennai Super Kings,0,0,Rajasthan Royals
YK Pathan,Player,Rajasthan Royals,Deccan Chargers,1,1,Rajasthan Royals
R Vinay Kumar,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,0,0,Sunrisers Hyderabad
M Vijay,Player,Kings XI Punjab,Mumbai Indians,0,1,Kings XI Punjab
PV Tambe,Player,Rajasthan Royals,Royal Challengers Bangalore,1,0,Rajasthan Royals
DPMD Jayawardene,Captain,Kochi Tuskers Kerala,Mumbai Indians,0,3,Mumbai Indians
R Vinay Kumar,Player,Kolkata Knight Riders,Mumbai Indians,0,0,Mumbai Indians
R Vinay Kumar,Player,Royal Challengers Bangalore,Pune Warriors,0,1,Royal Challengers Bangalore
JP Faulkner,Player,Gujarat Lions,Delhi Daredevils,0,0,Gujarat Lions
R Ashwin,Player,Chennai Super Kings,Kolkata Knight Riders,0,0,Chennai Super Kings
SR Watson,Player,Rajasthan Royals,Royal Challengers Bangalore,0,1,Rajasthan Royals
R Sathish,Player,Mumbai Indians,Kolkata Knight Riders,0,1,Mumbai Indians
KM Jadhav,Keeper,Delhi Daredevils,Sunrisers Hyderabad,0,1,Delhi Daredevils
Yuvraj Singh,Captain,Kings XI Punjab,Mumbai Indians,0,3,Kings XI Punjab
R Sharma,Player,Pune Warriors,Delhi Daredevils,0,0,Pune Warriors
R Bhatia,Player,Kolkata Knight Riders,Sunrisers Hyderabad,0,1,Kolkata Knight Riders
KD Karthik,CaptainKeeper,Delhi Daredevils,Deccan Chargers,0,0,Deccan Chargers
MM Patel,Player,Mumbai Indians,Kings XI Punjab,0,1,Mumbai Indians
STR Binny,Player,Royal Challengers Bangalore,Mumbai Indians,0,1,Royal Challengers Bangalore
NV Ojha,Keeper,Delhi Daredevils,Pune Warriors,0,0,Pune Warriors
LRPL Taylor,Player,Delhi Daredevils,Chennai Super Kings,0,0,Chennai Super Kings
AB de Villiers,Keeper,Royal Challengers Bangalore,Rajasthan Royals,0,1,Royal Challengers Bangalore
DS Kulkarni,Player,Mumbai Indians,Chennai Super Kings,0,0,Chennai Super Kings
BB McCullum,Player,Chennai Super Kings,Kolkata Knight Riders,0,0,Kolkata Knight Riders
DJG Sammy,Captain,Sunrisers Hyderabad,Kolkata Knight Riders,0,3,Kolkata Knight Riders
KC Sangakkara,CaptainKeeper,Deccan Chargers,Pune Warriors,0,0,Pune Warriors
JH Kallis,Player,Royal Challengers Bangalore,Rajasthan Royals,0,0,Rajasthan Royals
M Vijay,Player,Chennai Super Kings,Pune Warriors,0,0,Pune Warriors
J Botha,Player,Delhi Daredevils,Kolkata Knight Riders,0,0,Kolkata Knight Riders
MEK Hussey,Player,Chennai Super Kings,Mumbai Indians,0,0,Chennai Super Kings
GJ Maxwell,Player,Kings XI Punjab,Kolkata Knight Riders,0,0,Kings XI Punjab
S Sreesanth,Player,Kings XI Punjab,Rajasthan Royals,0,0,Rajasthan Royals
BJ Hodge,Player,Kochi Tuskers Kerala,Chennai Super Kings,0,0,Kochi Tuskers Kerala
S Badrinath,Player,Chennai Super Kings,Delhi Daredevils,0,0,Delhi Daredevils
G Gambhir,Captain,Delhi Daredevils,Kings XI Punjab,1,3,Kings XI Punjab
A Symonds,Player,Mumbai Indians,Kings XI Punjab,0,1,Mumbai Indians
SL Malinga,Player,Mumbai Indians,Pune Warriors,0,1,Mumbai Indians
RP Singh,Player,Kochi Tuskers Kerala,Chennai Super Kings,0,0,Chennai Super Kings
KV Sharma,Player,Sunrisers Hyderabad,Kings XI Punjab,0,0,Kings XI Punjab
AB de Villiers,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,0,0,Sunrisers Hyderabad
DJ Hussey,Player,Kings XI Punjab,Mumbai Indians,0,1,Kings XI Punjab
RA Jadeja,Player,Rajasthan Royals,Kolkata Knight Riders,0,0,Kolkata Knight Riders
PC Valthaty,Player,Kings XI Punjab,Chennai Super Kings,1,1,Kings XI Punjab
MA Agarwal,Player,Delhi Daredevils,Kings XI Punjab,0,1,Delhi Daredevils
TG Southee,Player,Mumbai Indians,Sunrisers Hyderabad,0,0,Sunrisers Hyderabad
Yuvraj Singh,Player,Sunrisers Hyderabad,Delhi Daredevils,0,0,Sunrisers Hyderabad
S Badrinath,Player,Chennai Super Kings,Kings XI Punjab,0,1,Chennai Super Kings
AT Rayudu,Player,Mumbai Indians,Royal Challengers Bangalore,0,1,Mumbai Indians
P Kumar,Player,Gujarat Lions,Rising Pune Supergiants,0,0,Gujarat Lions
KD Karthik,Keeper,Delhi Daredevils,Rajasthan Royals,0,0,Delhi Daredevils
GJ Bailey,Captain,Kings XI Punjab,Royal Challengers Bangalore,0,3,Royal Challengers Bangalore
DB Ravi Teja,Player,Deccan Chargers,Mumbai Indians,0,1,Deccan Chargers
AM Rahane,Player,Rajasthan Royals,Sunrisers Hyderabad,0,0,Rajasthan Royals
RN ten Doeschate,Player,Kolkata Knight Riders,Delhi Daredevils,0,0,Delhi Daredevils
AT Rayudu,Player,Mumbai Indians,Kolkata Knight Riders,0,0,Mumbai Indians
DA Miller,Player,Kings XI Punjab,Sunrisers Hyderabad,0,1,Kings XI Punjab
M Morkel,Player,Delhi Daredevils,Kings XI Punjab,0,1,Delhi Daredevils
SC Ganguly,Captain,Kolkata Knight Riders,Deccan Chargers,1,4,Kolkata Knight Riders
JJ Bumrah,Player,Mumbai Indians,Rajasthan Royals,0,0,Rajasthan Royals
CL White,Player,Deccan Chargers,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
SPD Smith,Captain,Rising Pune Supergiants,Mumbai Indians,0,3,Mumbai Indians
SV Samson,Player,Delhi Daredevils,Gujarat Lions,0,0,Gujarat Lions
Harbhajan Singh,Player,Mumbai Indians,Sunrisers Hyderabad,0,0,Sunrisers Hyderabad
NLTC Perera,Player,Rising Pune Supergiants,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
SR Watson,Player,Rajasthan Royals,Pune Warriors,0,1,Rajasthan Royals
KC Sangakkara,Keeper,Kings XI Punjab,Rajasthan Royals,0,1,Kings XI Punjab
P Awana,Player,Kings XI Punjab,Deccan Chargers,0,0,Deccan Chargers
DA Warner,Player,Sunrisers Hyderabad,Chennai Super Kings,1,0,Chennai Super Kings
Y Nagar,Player,Delhi Daredevils,Chennai Super Kings,0,0,Chennai Super Kings
PP Chawla,Player,Kings XI Punjab,Delhi Daredevils,1,0,Kings XI Punjab
RV Uthappa,Player,Royal Challengers Bangalore,Chennai Super Kings,1,1,Royal Challengers Bangalore
OA Shah,Player,Rajasthan Royals,Kings XI Punjab,0,1,Rajasthan Royals
NV Ojha,Keeper,Delhi Daredevils,Pune Warriors,0,1,Delhi Daredevils
BB McCullum,Keeper,Kolkata Knight Riders,Chennai Super Kings,0,0,Chennai Super Kings
PA Patel,Player,Chennai Super Kings,Mumbai Indians,0,0,Mumbai Indians
JH Kallis,Player,Kolkata Knight Riders,Chennai Super Kings,0,0,Chennai Super Kings
CH Gayle,Player,Kolkata Knight Riders,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
M Kartik,Player,Pune Warriors,Mumbai Indians,0,0,Mumbai Indians
A Mishra,Player,Deccan Chargers,Kolkata Knight Riders,0,0,Kolkata Knight Riders
F du Plessis,Player,Chennai Super Kings,Sunrisers Hyderabad,0,0,Sunrisers Hyderabad
RA Jadeja,Player,Chennai Super Kings,Kings XI Punjab,0,0,Kings XI Punjab
AB de Villiers,Keeper,Royal Challengers Bangalore,Pune Warriors,0,1,Royal Challengers Bangalore
R Dravid,Player,Royal Challengers Bangalore,Mumbai Indians,0,0,Mumbai Indians
R Sharma,Player,Pune Warriors,Kings XI Punjab,1,0,Kings XI Punjab
SK Raina,Captain,Gujarat Lions,Kings XI Punjab,0,3,Gujarat Lions
DT Christian,Player,Deccan Chargers,Mumbai Indians,0,0,Deccan Chargers
Harbhajan Singh,Player,Mumbai Indians,Kings XI Punjab,0,1,Mumbai Indians
RV Uthappa,Keeper,Pune Warriors,Mumbai Indians,0,0,Pune Warriors
SPD Smith,Captain,Rajasthan Royals,Delhi Daredevils,0,3,Delhi Daredevils
RG Sharma,Player,Deccan Chargers,Mumbai Indians,0,1,Deccan Chargers
Y Venugopal Rao,Player,Delhi Daredevils,Kings XI Punjab,0,1,Delhi Daredevils
MS Dhoni,CaptainKeeper,Rising Pune Supergiants,Kolkata Knight Riders,0,0,Rising Pune Supergiants
UT Yadav,Player,Kolkata Knight Riders,Gujarat Lions,0,1,Kolkata Knight Riders
SK Raina,Player,Chennai Super Kings,Royal Challengers Bangalore,0,1,Chennai Super Kings
MS Dhoni,CaptainKeeper,Chennai Super Kings,Pune Warriors,0,0,Pune Warriors
GB Hogg,Player,Kolkata Knight Riders,Delhi Daredevils,0,0,Delhi Daredevils
MK Tiwary,Player,Kolkata Knight Riders,Rajasthan Royals,0,0,Rajasthan Royals
M Kartik,Player,Kolkata Knight Riders,Deccan Chargers,0,0,Deccan Chargers
SK Raina,Player,Chennai Super Kings,Rajasthan Royals,0,0,Rajasthan Royals
SV Samson,Player,Delhi Daredevils,Kolkata Knight Riders,0,0,Kolkata Knight Riders
GJ Bailey,Player,Rising Pune Supergiants,Delhi Daredevils,0,0,Delhi Daredevils
SPD Smith,Captain,Rising Pune Supergiants,Sunrisers Hyderabad,0,3,Rising Pune Supergiants
R Vinay Kumar,Player,Mumbai Indians,Chennai Super Kings,0,0,Chennai Super Kings
G Gambhir,Player,Delhi Daredevils,Royal Challengers Bangalore,0,1,Delhi Daredevils
CH Morris,Player,Delhi Daredevils,Royal Challengers Bangalore,0,0,Delhi Daredevils
NV Ojha,Keeper,Sunrisers Hyderabad,Gujarat Lions,0,0,Gujarat Lions
SP Narine,Player,Kolkata Knight Riders,Mumbai Indians,0,0,Mumbai Indians
SC Ganguly,Captain,Pune Warriors,Chennai Super Kings,0,3,Chennai Super Kings
DJ Hussey,Player,Kolkata Knight Riders,Mumbai Indians,0,1,Kolkata Knight Riders
RS Bopara,Player,Kings XI Punjab,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
JP Duminy,Player,Deccan Chargers,Delhi Daredevils,0,1,Deccan Chargers
PP Chawla,Player,Kings XI Punjab,Mumbai Indians,0,1,Kings XI Punjab
AD Mathews,Captain,Pune Warriors,Kings XI Punjab,0,3,Pune Warriors
R Dravid,Player,Rajasthan Royals,Mumbai Indians,0,1,Rajasthan Royals
MK Tiwary,Player,Kolkata Knight Riders,Royal Challengers Bangalore,0,1,Kolkata Knight Riders
DS Kulkarni,Player,Mumbai Indians,Sunrisers Hyderabad,0,1,Mumbai Indians
AB Dinda,Player,Delhi Daredevils,Mumbai Indians,0,1,Delhi Daredevils
RS Bopara,Player,Kings XI Punjab,Delhi Daredevils,0,1,Kings XI Punjab
GJ Bailey,Player,Chennai Super Kings,Kolkata Knight Riders,0,0,Chennai Super Kings
MS Dhoni,CaptainKeeper,Chennai Super Kings,Kolkata Knight Riders,0,1,Chennai Super Kings
Y Nagar,Player,Delhi Daredevils,Deccan Chargers,0,1,Delhi Daredevils
GJ Bailey,Captain,Kings XI Punjab,Mumbai Indians,0,4,Kings XI Punjab
KH Pandya,Player,Mumbai Indians,Rising Pune Supergiants,0,0,Rising Pune Supergiants
R Ashwin,Player,Chennai Super Kings,Royal Challengers Bangalore,0,1,Chennai Super Kings
S Sohal,Player,Kings XI Punjab,Deccan Chargers,0,0,Deccan Chargers
DJG Sammy,Player,Royal Challengers Bangalore,Kolkata Knight Riders,0,0,Kolkata Knight Riders
KD Karthik,Keeper,Delhi Daredevils,Mumbai Indians,0,0,Mumbai Indians
AR Patel,Player,Kings XI Punjab,Kolkata Knight Riders,0,1,Kings XI Punjab
Harmeet Singh,Player,Deccan Chargers,Kolkata Knight Riders,0,0,Deccan Chargers
MJ McClenaghan,Player,Mumbai Indians,Sunrisers Hyderabad,0,1,Mumbai Indians
SR Watson,Player,Rajasthan Royals,Kolkata Knight Riders,0,0,Kolkata Knight Riders
R Vinay Kumar,Player,Royal Challengers Bangalore,Deccan Chargers,0,0,Royal Challengers Bangalore
SA Yadav,Player,Kolkata Knight Riders,Kings XI Punjab,0,1,Kolkata Knight Riders
MS Gony,Player,Chennai Super Kings,Rajasthan Royals,0,0,Rajasthan Royals
SV Samson,Keeper,Rajasthan Royals,Royal Challengers Bangalore,1,1,Rajasthan Royals
SPD Smith,Player,Rising Pune Supergiants,Gujarat Lions,0,0,Rising Pune Supergiants
AL Menaria,Player,Rajasthan Royals,Deccan Chargers,0,1,Rajasthan Royals
PP Chawla,Player,Kings XI Punjab,Deccan Chargers,0,0,Deccan Chargers
AB de Villiers,Player,Delhi Daredevils,Chennai Super Kings,0,0,Chennai Super Kings
TM Dilshan,Player,Royal Challengers Bangalore,Mumbai Indians,0,0,Mumbai Indians
A Nehra,Player,Chennai Super Kings,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
A Ashish Reddy,Player,Sunrisers Hyderabad,Chennai Super Kings,0,0,Sunrisers Hyderabad
M Kartik,Player,Royal Challengers Bangalore,Kings XI Punjab,0,0,Kings XI Punjab
AD Russell,Player,Kolkata Knight Riders,Gujarat Lions,0,1,Kolkata Knight Riders
SR Tendulkar,Captain,Mumbai Indians,Royal Challengers Bangalore,0,4,Mumbai Indians
KM Jadhav,Player,Delhi Daredevils,Kings XI Punjab,0,1,Delhi Daredevils
M Vijay,Captain,Kings XI Punjab,Rising Pune Supergiants,0,3,Rising Pune Supergiants
KM Jadhav,Keeper,Royal Challengers Bangalore,Mumbai Indians,0,0,Royal Challengers Bangalore
DP Nannes,Player,Delhi Daredevils,Deccan Chargers,1,0,Deccan Chargers
STR Binny,Player,Royal Challengers Bangalore,Delhi Daredevils,0,0,Royal Challengers Bangalore
JR Hopes,Player,Kings XI Punjab,Kolkata Knight Riders,0,1,Kings XI Punjab
DA Miller,Player,Kings XI Punjab,Chennai Super Kings,0,0,Kings XI Punjab
SK Raina,Player,Chennai Super Kings,Delhi Daredevils,0,0,Chennai Super Kings
DJ Bravo,Player,Mumbai Indians,Chennai Super Kings,0,0,Chennai Super Kings
SK Trivedi,Player,Rajasthan Royals,Chennai Super Kings,0,0,Chennai Super Kings
BB McCullum,Player,Gujarat Lions,Delhi Daredevils,0,0,Gujarat Lions
S Aravind,Player,Royal Challengers Bangalore,Rising Pune Supergiants,0,0,Royal Challengers Bangalore
KL Rahul,Keeper,Royal Challengers Bangalore,Sunrisers Hyderabad,0,1,Royal Challengers Bangalore
IC Pandey,Player,Chennai Super Kings,Kings XI Punjab,0,0,Kings XI Punjab
SK Warne,Captain,Rajasthan Royals,Chennai Super Kings,0,3,Chennai Super Kings
B Lee,Player,Kolkata Knight Riders,Rajasthan Royals,0,0,Rajasthan Royals
AB de Villiers,Player,Royal Challengers Bangalore,Chennai Super Kings,0,1,Royal Challengers Bangalore
YS Chahal,Player,Royal Challengers Bangalore,Mumbai Indians,0,0,Mumbai Indians
Harbhajan Singh,Player,Mumbai Indians,Kings XI Punjab,0,0,Kings XI Punjab
SS Tiwary,Player,Royal Challengers Bangalore,Chennai Super Kings,0,1,Royal Challengers Bangalore
I Sharma,Player,Kolkata Knight Riders,Mumbai Indians,0,0,Mumbai Indians
SK Warne,Captain,Rajasthan Royals,Chennai Super Kings,0,3,Chennai Super Kings
SL Malinga,Player,Mumbai Indians,Chennai Super Kings,0,0,Mumbai Indians
A Mishra,Player,Deccan Chargers,Delhi Daredevils,0,1,Deccan Chargers
DH Yagnik,Keeper,Rajasthan Royals,Chennai Super Kings,0,1,Rajasthan Royals
Sandeep Sharma,Player,Kings XI Punjab,Royal Challengers Bangalore,1,0,Royal Challengers Bangalore
SB Jakati,Player,Chennai Super Kings,Mumbai Indians,0,0,Chennai Super Kings
Shakib Al Hasan,Player,Kolkata Knight Riders,Sunrisers Hyderabad,0,1,Kolkata Knight Riders
SR Watson,Player,Royal Challengers Bangalore,Rising Pune Supergiants,0,1,Royal Challengers Bangalore
A Nehra,Player,Sunrisers Hyderabad,Rising Pune Supergiants,0,0,Sunrisers Hyderabad
Y Venugopal Rao,Player,Deccan Chargers,Kings XI Punjab,0,1,Deccan Chargers
P Kumar,Player,Kings XI Punjab,Deccan Chargers,0,0,Deccan Chargers
S Badrinath,Player,Chennai Super Kings,Rajasthan Royals,0,1,Chennai Super Kings
CH Morris,Player,Rajasthan Royals,Royal Challengers Bangalore,0,0,Rajasthan Royals
JH Kallis,Player,Kolkata Knight Riders,Deccan Chargers,0,0,Deccan Chargers
V Kohli,Player,Royal Challengers Bangalore,Delhi Daredevils,0,1,Royal Challengers Bangalore
SK Raina,Player,Chennai Super Kings,Deccan Chargers,1,0,Deccan Chargers
AT Rayudu,Keeper,Mumbai Indians,Rajasthan Royals,0,0,Rajasthan Royals
DE Bollinger,Player,Chennai Super Kings,Rajasthan Royals,0,0,Rajasthan Royals
R Bhatia,Player,Delhi Daredevils,Kolkata Knight Riders,0,1,Delhi Daredevils
JA Morkel,Player,Royal Challengers Bangalore,Kolkata Knight Riders,0,0,Royal Challengers Bangalore
Imran Tahir,Player,Delhi Daredevils,Mumbai Indians,0,1,Delhi Daredevils
MEK Hussey,Player,Chennai Super Kings,Pune Warriors,0,0,Pune Warriors
JD Unadkat,Player,Kolkata Knight Riders,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
MS Dhoni,CaptainKeeper,Chennai Super Kings,Kings XI Punjab,0,0,Kings XI Punjab
AB de Villiers,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,1,1,Royal Challengers Bangalore
DW Steyn,Player,Sunrisers Hyderabad,Rajasthan Royals,0,0,Rajasthan Royals
STR Binny,Player,Rajasthan Royals,Mumbai Indians,0,0,Rajasthan Royals
M Kaif,Player,Royal Challengers Bangalore,Chennai Super Kings,0,1,Royal Challengers Bangalore
IK Pathan,Player,Kings XI Punjab,Mumbai Indians,0,0,Mumbai Indians
V Kohli,Player,Royal Challengers Bangalore,Deccan Chargers,0,0,Deccan Chargers
BB McCullum,CaptainKeeper,Kolkata Knight Riders,Kings XI Punjab,0,0,Kings XI Punjab
DT Christian,Player,Deccan Chargers,Kochi Tuskers Kerala,0,0,Kochi Tuskers Kerala
BJ Hodge,Player,Kochi Tuskers Kerala,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
KC Sangakkara,Captain,Deccan Chargers,Delhi Daredevils,0,4,Deccan Chargers
SK Trivedi,Player,Rajasthan Royals,Delhi Daredevils,0,0,Delhi Daredevils
V Kohli,Player,Royal Challengers Bangalore,Deccan Chargers,0,0,Deccan Chargers
G Gambhir,Captain,Kolkata Knight Riders,Rajasthan Royals,0,4,Kolkata Knight Riders
RG Sharma,Captain,Mumbai Indians,Kings XI Punjab,0,3,Kings XI Punjab
AC Gilchrist,CaptainKeeper,Deccan Chargers,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
ML Hayden,Player,Chennai Super Kings,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
S Dhawan,Player,Deccan Chargers,Pune Warriors,0,0,Pune Warriors
SP Goswami,Player,Royal Challengers Bangalore,Chennai Super Kings,0,0,Chennai Super Kings
KD Karthik,Keeper,Mumbai Indians,Chennai Super Kings,0,1,Mumbai Indians
PP Ojha,Player,Deccan Chargers,Chennai Super Kings,0,0,Deccan Chargers
M Manhas,Player,Delhi Daredevils,Mumbai Indians,0,0,Delhi Daredevils
DS Kulkarni,Player,Mumbai Indians,Kings XI Punjab,0,0,Kings XI Punjab
SA Yadav,Player,Kolkata Knight Riders,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
