"Player_Name","Role_Desc","Player_team","Opposit_Team","is_manofThematch","pscore","City_Name"
"SK Trivedi","Player","Rajasthan Royals","Kolkata Knight Riders","0","1","Rajasthan Royals"
"GC Smith","Player","Rajasthan Royals","Kolkata Knight Riders","0","1","Rajasthan Royals"
"SA Asnodkar","Player","Rajasthan Royals","Kolkata Knight Riders","1","1","Rajasthan Royals"
"MM Patel","Player","Rajasthan Royals","Kolkata Knight Riders","0","1","Rajasthan Royals"
"SC Ganguly","Captain","Kolkata Knight Riders","Rajasthan Royals","0","3","Rajasthan Royals"
"DJ Hussey","Player","Kolkata Knight Riders","Rajasthan Royals","0","0","Rajasthan Royals"
"WP Saha","Keeper","Kolkata Knight Riders","Rajasthan Royals","0","0","Rajasthan Royals"
"LR Shukla","Player","Kolkata Knight Riders","Rajasthan Royals","0","0","Rajasthan Royals"
"AB Agarkar","Player","Kolkata Knight Riders","Rajasthan Royals","0","0","Rajasthan Royals"
"I Sharma","Player","Kolkata Knight Riders","Rajasthan Royals","0","0","Rajasthan Royals"
"DB Das","Player","Kolkata Knight Riders","Rajasthan Royals","0","0","Rajasthan Royals"
"BJ Hodge","Player","Kolkata Knight Riders","Rajasthan Royals","0","0","Rajasthan Royals"
"AB Dinda","Player","Kolkata Knight Riders","Rajasthan Royals","0","0","Rajasthan Royals"
"G Gambhir","Player","Delhi Daredevils","Chennai Super Kings","0","0","Chennai Super Kings"
"V Sehwag","Captain","Delhi Daredevils","Chennai Super Kings","1","3","Chennai Super Kings"
"S Dhawan","Player","Delhi Daredevils","Chennai Super Kings","0","0","Chennai Super Kings"
"KD Karthik","Keeper","Delhi Daredevils","Chennai Super Kings","0","0","Chennai Super Kings"
"R Bhatia","Player","Delhi Daredevils","Chennai Super Kings","0","0","Chennai Super Kings"
"AB de Villiers","Player","Delhi Daredevils","Chennai Super Kings","0","0","Chennai Super Kings"
"PJ Sangwan","Player","Delhi Daredevils","Chennai Super Kings","0","0","Chennai Super Kings"
"PA Patel","Player","Chennai Super Kings","Delhi Daredevils","0","1","Chennai Super Kings"
"MS Dhoni","CaptainKeeper","Chennai Super Kings","Delhi Daredevils","0","1","Chennai Super Kings"
"SK Raina","Player","Chennai Super Kings","Delhi Daredevils","0","1","Chennai Super Kings"
"S Badrinath","Player","Chennai Super Kings","Delhi Daredevils","0","1","Chennai Super Kings"
"JA Morkel","Player","Chennai Super Kings","Delhi Daredevils","0","1","Chennai Super Kings"
"MS Gony","Player","Chennai Super Kings","Delhi Daredevils","0","1","Chennai Super Kings"
"M Muralitharan","Player","Chennai Super Kings","Delhi Daredevils","0","1","Chennai Super Kings"
"AC Gilchrist","CaptainKeeper","Deccan Chargers","Royal Challengers Bangalore","0","1","Deccan Chargers"
"Y Venugopal Rao","Player","Deccan Chargers","Royal Challengers Bangalore","0","1","Deccan Chargers"
"RG Sharma","Player","Deccan Chargers","Royal Challengers Bangalore","0","1","Deccan Chargers"
"RP Singh","Player","Deccan Chargers","Royal Challengers Bangalore","0","1","Deccan Chargers"
"HH Gibbs","Player","Deccan Chargers","Royal Challengers Bangalore","0","1","Deccan Chargers"
"DB Ravi Teja","Player","Deccan Chargers","Royal Challengers Bangalore","0","1","Deccan Chargers"
"UT Yadav","Player","Deccan Chargers","Royal Challengers Bangalore","0","1","Deccan Chargers"
"R Dravid","Captain","Royal Challengers Bangalore","Deccan Chargers","0","3","Deccan Chargers"
"V Kohli","Player","Royal Challengers Bangalore","Deccan Chargers","0","0","Deccan Chargers"
"JH Kallis","Player","Royal Challengers Bangalore","Deccan Chargers","0","0","Deccan Chargers"
"CL White","Player","Royal Challengers Bangalore","Deccan Chargers","0","0","Deccan Chargers"
"R Vinay Kumar","Player","Royal Challengers Bangalore","Deccan Chargers","1","0","Deccan Chargers"
"DW Steyn","Player","Royal Challengers Bangalore","Deccan Chargers","0","0","Deccan Chargers"
"A Kumble","Player","Royal Challengers Bangalore","Deccan Chargers","0","0","Deccan Chargers"
"SP Goswami","Keeper","Royal Challengers Bangalore","Deccan Chargers","0","0","Deccan Chargers"
"K Goel","Player","Kings XI Punjab","Kolkata Knight Riders","0","1","Kings XI Punjab"
"JR Hopes","Player","Kings XI Punjab","Kolkata Knight Riders","0","1","Kings XI Punjab"
"KC Sangakkara","Keeper","Kings XI Punjab","Kolkata Knight Riders","0","1","Kings XI Punjab"
"Yuvraj Singh","Captain","Kings XI Punjab","Kolkata Knight Riders","0","4","Kings XI Punjab"
"IK Pathan","Player","Kings XI Punjab","Kolkata Knight Riders","1","1","Kings XI Punjab"
"DPMD Jayawardene","Player","Kings XI Punjab","Kolkata Knight Riders","0","1","Kings XI Punjab"
"PP Chawla","Player","Kings XI Punjab","Kolkata Knight Riders","0","1","Kings XI Punjab"
"S Sreesanth","Player","Kings XI Punjab","Kolkata Knight Riders","0","1","Kings XI Punjab"
"SE Marsh","Player","Kings XI Punjab","Kolkata Knight Riders","0","1","Kings XI Punjab"
"SC Ganguly","Captain","Kolkata Knight Riders","Kings XI Punjab","0","3","Kings XI Punjab"
"DJ Hussey","Player","Kolkata Knight Riders","Kings XI Punjab","0","0","Kings XI Punjab"
"WP Saha","Keeper","Kolkata Knight Riders","Kings XI Punjab","0","0","Kings XI Punjab"
"LR Shukla","Player","Kolkata Knight Riders","Kings XI Punjab","0","0","Kings XI Punjab"
"AB Agarkar","Player","Kolkata Knight Riders","Kings XI Punjab","0","0","Kings XI Punjab"
"I Sharma","Player","Kolkata Knight Riders","Kings XI Punjab","0","0","Kings XI Punjab"
"DB Das","Player","Kolkata Knight Riders","Kings XI Punjab","0","0","Kings XI Punjab"
"BJ Hodge","Player","Kolkata Knight Riders","Kings XI Punjab","0","0","Kings XI Punjab"
"AB Dinda","Player","Kolkata Knight Riders","Kings XI Punjab","0","0","Kings XI Punjab"
"G Gambhir","Player","Delhi Daredevils","Mumbai Indians","0","0","Mumbai Indians"
"V Sehwag","Captain","Delhi Daredevils","Mumbai Indians","0","3","Mumbai Indians"
"S Dhawan","Player","Delhi Daredevils","Mumbai Indians","0","0","Mumbai Indians"
"KD Karthik","Keeper","Delhi Daredevils","Mumbai Indians","0","0","Mumbai Indians"
"R Bhatia","Player","Delhi Daredevils","Mumbai Indians","0","0","Mumbai Indians"
"AB de Villiers","Player","Delhi Daredevils","Mumbai Indians","0","0","Mumbai Indians"
"PJ Sangwan","Player","Delhi Daredevils","Mumbai Indians","0","0","Mumbai Indians"
"ST Jayasuriya","Player","Mumbai Indians","Delhi Daredevils","0","1","Mumbai Indians"
"RV Uthappa","Player","Mumbai Indians","Delhi Daredevils","0","1","Mumbai Indians"
"AM Nayar","Player","Mumbai Indians","Delhi Daredevils","0","1","Mumbai Indians"
"DJ Bravo","Player","Mumbai Indians","Delhi Daredevils","0","1","Mumbai Indians"
"A Nehra","Player","Mumbai Indians","Delhi Daredevils","0","1","Mumbai Indians"
"SS Tiwary","Player","Mumbai Indians","Delhi Daredevils","0","1","Mumbai Indians"
"DS Kulkarni","Player","Mumbai Indians","Delhi Daredevils","0","1","Mumbai Indians"
"YK Pathan","Player","Rajasthan Royals","Chennai Super Kings","0","1","Rajasthan Royals"
"SR Watson","Player","Rajasthan Royals","Chennai Super Kings","0","1","Rajasthan Royals"
"M Kaif","Player","Rajasthan Royals","Chennai Super Kings","0","1","Rajasthan Royals"
"RA Jadeja","Player","Rajasthan Royals","Chennai Super Kings","0","1","Rajasthan Royals"
"SK Warne","Captain","Rajasthan Royals","Chennai Super Kings","0","4","Rajasthan Royals"
"SK Trivedi","Player","Rajasthan Royals","Chennai Super Kings","0","1","Rajasthan Royals"
"GC Smith","Player","Rajasthan Royals","Chennai Super Kings","0","1","Rajasthan Royals"
"SA Asnodkar","Player","Rajasthan Royals","Chennai Super Kings","0","1","Rajasthan Royals"
"MM Patel","Player","Rajasthan Royals","Chennai Super Kings","0","1","Rajasthan Royals"
"PA Patel","Player","Chennai Super Kings","Rajasthan Royals","0","0","Rajasthan Royals"
"MS Dhoni","CaptainKeeper","Chennai Super Kings","Rajasthan Royals","0","0","Rajasthan Royals"
"SK Raina","Player","Chennai Super Kings","Rajasthan Royals","0","0","Rajasthan Royals"
"S Badrinath","Player","Chennai Super Kings","Rajasthan Royals","0","0","Rajasthan Royals"
"JA Morkel","Player","Chennai Super Kings","Rajasthan Royals","0","0","Rajasthan Royals"
"MS Gony","Player","Chennai Super Kings","Rajasthan Royals","0","0","Rajasthan Royals"
"M Muralitharan","Player","Chennai Super Kings","Rajasthan Royals","0","0","Rajasthan Royals"
"R Dravid","Captain","Royal Challengers Bangalore","Kings XI Punjab","0","4","Royal Challengers Bangalore"
"V Kohli","Player","Royal Challengers Bangalore","Kings XI Punjab","0","1","Royal Challengers Bangalore"
"JH Kallis","Player","Royal Challengers Bangalore","Kings XI Punjab","0","1","Royal Challengers Bangalore"
"CL White","Player","Royal Challengers Bangalore","Kings XI Punjab","0","1","Royal Challengers Bangalore"
"P Kumar","Player","Royal Challengers Bangalore","Kings XI Punjab","0","1","Royal Challengers Bangalore"
"Z Khan","Player","Royal Challengers Bangalore","Kings XI Punjab","0","1","Royal Challengers Bangalore"
"DW Steyn","Player","Royal Challengers Bangalore","Kings XI Punjab","0","1","Royal Challengers Bangalore"
"A Kumble","Player","Royal Challengers Bangalore","Kings XI Punjab","0","1","Royal Challengers Bangalore"
"JR Hopes","Player","Kings XI Punjab","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"Yuvraj Singh","Captain","Kings XI Punjab","Royal Challengers Bangalore","0","3","Royal Challengers Bangalore"
"IK Pathan","Player","Kings XI Punjab","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"DPMD Jayawardene","Player","Kings XI Punjab","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"PP Chawla","Player","Kings XI Punjab","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"S Sreesanth","Player","Kings XI Punjab","Royal Challengers Bangalore","1","0","Royal Challengers Bangalore"
"SE Marsh","Player","Kings XI Punjab","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"AC Gilchrist","CaptainKeeper","Deccan Chargers","Chennai Super Kings","1","0","Chennai Super Kings"
"Y Venugopal Rao","Player","Deccan Chargers","Chennai Super Kings","0","0","Chennai Super Kings"
"RG Sharma","Player","Deccan Chargers","Chennai Super Kings","0","0","Chennai Super Kings"
"RP Singh","Player","Deccan Chargers","Chennai Super Kings","0","0","Chennai Super Kings"
"HH Gibbs","Player","Deccan Chargers","Chennai Super Kings","0","0","Chennai Super Kings"
"PP Ojha","Player","Deccan Chargers","Chennai Super Kings","0","0","Chennai Super Kings"
"UT Yadav","Player","Deccan Chargers","Chennai Super Kings","0","0","Chennai Super Kings"
"PA Patel","Player","Chennai Super Kings","Deccan Chargers","0","1","Chennai Super Kings"
"MS Dhoni","CaptainKeeper","Chennai Super Kings","Deccan Chargers","0","1","Chennai Super Kings"
"SK Raina","Player","Chennai Super Kings","Deccan Chargers","0","1","Chennai Super Kings"
"S Badrinath","Player","Chennai Super Kings","Deccan Chargers","0","1","Chennai Super Kings"
"JA Morkel","Player","Chennai Super Kings","Deccan Chargers","0","1","Chennai Super Kings"
"MS Gony","Player","Chennai Super Kings","Deccan Chargers","0","1","Chennai Super Kings"
"M Muralitharan","Player","Chennai Super Kings","Deccan Chargers","0","1","Chennai Super Kings"
"S Anirudha","Player","Chennai Super Kings","Deccan Chargers","0","1","Chennai Super Kings"
"YK Pathan","Player","Rajasthan Royals","Mumbai Indians","0","0","Mumbai Indians"
"SR Watson","Player","Rajasthan Royals","Mumbai Indians","0","0","Mumbai Indians"
"M Kaif","Player","Rajasthan Royals","Mumbai Indians","0","0","Mumbai Indians"
"RA Jadeja","Player","Rajasthan Royals","Mumbai Indians","0","0","Mumbai Indians"
"SK Warne","Captain","Rajasthan Royals","Mumbai Indians","0","3","Mumbai Indians"
"SK Trivedi","Player","Rajasthan Royals","Mumbai Indians","0","0","Mumbai Indians"
"GC Smith","Player","Rajasthan Royals","Mumbai Indians","0","0","Mumbai Indians"
"SA Asnodkar","Player","Rajasthan Royals","Mumbai Indians","0","0","Mumbai Indians"
"MM Patel","Player","Rajasthan Royals","Mumbai Indians","0","0","Mumbai Indians"
"ST Jayasuriya","Player","Mumbai Indians","Rajasthan Royals","0","1","Mumbai Indians"
"RV Uthappa","Player","Mumbai Indians","Rajasthan Royals","0","1","Mumbai Indians"
"AM Nayar","Player","Mumbai Indians","Rajasthan Royals","0","1","Mumbai Indians"
"DJ Bravo","Player","Mumbai Indians","Rajasthan Royals","0","1","Mumbai Indians"
"A Nehra","Player","Mumbai Indians","Rajasthan Royals","1","1","Mumbai Indians"
"SS Tiwary","Player","Mumbai Indians","Rajasthan Royals","0","1","Mumbai Indians"
"DS Kulkarni","Player","Mumbai Indians","Rajasthan Royals","0","1","Mumbai Indians"
"G Gambhir","Player","Delhi Daredevils","Chennai Super Kings","0","1","Delhi Daredevils"
"V Sehwag","Captain","Delhi Daredevils","Chennai Super Kings","0","4","Delhi Daredevils"
"S Dhawan","Player","Delhi Daredevils","Chennai Super Kings","0","1","Delhi Daredevils"
"MK Tiwary","Player","Delhi Daredevils","Chennai Super Kings","0","1","Delhi Daredevils"
"KD Karthik","Keeper","Delhi Daredevils","Chennai Super Kings","0","1","Delhi Daredevils"
"AB de Villiers","Player","Delhi Daredevils","Chennai Super Kings","0","1","Delhi Daredevils"
"PJ Sangwan","Player","Delhi Daredevils","Chennai Super Kings","0","1","Delhi Daredevils"
"MS Dhoni","CaptainKeeper","Chennai Super Kings","Delhi Daredevils","1","0","Delhi Daredevils"
"SK Raina","Player","Chennai Super Kings","Delhi Daredevils","0","0","Delhi Daredevils"
"S Badrinath","Player","Chennai Super Kings","Delhi Daredevils","0","0","Delhi Daredevils"
"JA Morkel","Player","Chennai Super Kings","Delhi Daredevils","0","0","Delhi Daredevils"
"MS Gony","Player","Chennai Super Kings","Delhi Daredevils","0","0","Delhi Daredevils"
"M Muralitharan","Player","Chennai Super Kings","Delhi Daredevils","0","0","Delhi Daredevils"
"L Balaji","Player","Chennai Super Kings","Delhi Daredevils","0","0","Delhi Daredevils"
"R Dravid","Captain","Royal Challengers Bangalore","Kolkata Knight Riders","0","3","Kolkata Knight Riders"
"V Kohli","Player","Royal Challengers Bangalore","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"CL White","Player","Royal Challengers Bangalore","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"MV Boucher","Keeper","Royal Challengers Bangalore","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"P Kumar","Player","Royal Challengers Bangalore","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"Z Khan","Player","Royal Challengers Bangalore","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"R Vinay Kumar","Player","Royal Challengers Bangalore","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"DW Steyn","Player","Royal Challengers Bangalore","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"A Kumble","Player","Royal Challengers Bangalore","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"SC Ganguly","Captain","Kolkata Knight Riders","Royal Challengers Bangalore","1","4","Kolkata Knight Riders"
"DJ Hussey","Player","Kolkata Knight Riders","Royal Challengers Bangalore","0","1","Kolkata Knight Riders"
"WP Saha","Keeper","Kolkata Knight Riders","Royal Challengers Bangalore","0","1","Kolkata Knight Riders"
"LR Shukla","Player","Kolkata Knight Riders","Royal Challengers Bangalore","0","1","Kolkata Knight Riders"
"M Kartik","Player","Kolkata Knight Riders","Royal Challengers Bangalore","0","1","Kolkata Knight Riders"
"I Sharma","Player","Kolkata Knight Riders","Royal Challengers Bangalore","0","1","Kolkata Knight Riders"
"BJ Hodge","Player","Kolkata Knight Riders","Royal Challengers Bangalore","0","1","Kolkata Knight Riders"
"AB Dinda","Player","Kolkata Knight Riders","Royal Challengers Bangalore","0","1","Kolkata Knight Riders"
"AC Gilchrist","CaptainKeeper","Deccan Chargers","Rajasthan Royals","0","0","Rajasthan Royals"
"Y Venugopal Rao","Player","Deccan Chargers","Rajasthan Royals","0","0","Rajasthan Royals"
"RG Sharma","Player","Deccan Chargers","Rajasthan Royals","0","0","Rajasthan Royals"
"RP Singh","Player","Deccan Chargers","Rajasthan Royals","0","0","Rajasthan Royals"
"HH Gibbs","Player","Deccan Chargers","Rajasthan Royals","0","0","Rajasthan Royals"
"DB Ravi Teja","Player","Deccan Chargers","Rajasthan Royals","0","0","Rajasthan Royals"
"PP Ojha","Player","Deccan Chargers","Rajasthan Royals","0","0","Rajasthan Royals"
"YK Pathan","Player","Rajasthan Royals","Deccan Chargers","1","1","Rajasthan Royals"
"SR Watson","Player","Rajasthan Royals","Deccan Chargers","0","1","Rajasthan Royals"
"M Kaif","Player","Rajasthan Royals","Deccan Chargers","0","1","Rajasthan Royals"
"RA Jadeja","Player","Rajasthan Royals","Deccan Chargers","0","1","Rajasthan Royals"
"SK Warne","Captain","Rajasthan Royals","Deccan Chargers","0","4","Rajasthan Royals"
"SK Trivedi","Player","Rajasthan Royals","Deccan Chargers","0","1","Rajasthan Royals"
"GC Smith","Player","Rajasthan Royals","Deccan Chargers","0","1","Rajasthan Royals"
"MM Patel","Player","Rajasthan Royals","Deccan Chargers","0","1","Rajasthan Royals"
"R Dravid","Captain","Royal Challengers Bangalore","Mumbai Indians","0","4","Royal Challengers Bangalore"
"V Kohli","Player","Royal Challengers Bangalore","Mumbai Indians","0","1","Royal Challengers Bangalore"
"CL White","Player","Royal Challengers Bangalore","Mumbai Indians","0","1","Royal Challengers Bangalore"
"MV Boucher","Player","Royal Challengers Bangalore","Mumbai Indians","0","1","Royal Challengers Bangalore"
"P Kumar","Player","Royal Challengers Bangalore","Mumbai Indians","0","1","Royal Challengers Bangalore"
"R Vinay Kumar","Player","Royal Challengers Bangalore","Mumbai Indians","0","1","Royal Challengers Bangalore"
"DW Steyn","Player","Royal Challengers Bangalore","Mumbai Indians","0","1","Royal Challengers Bangalore"
"A Kumble","Player","Royal Challengers Bangalore","Mumbai Indians","0","1","Royal Challengers Bangalore"
"SP Goswami","Keeper","Royal Challengers Bangalore","Mumbai Indians","0","1","Royal Challengers Bangalore"
"ST Jayasuriya","Player","Mumbai Indians","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"RV Uthappa","Player","Mumbai Indians","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"AM Nayar","Player","Mumbai Indians","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
