Player_Name,Role_Desc,Player_team,Opposit_Team,is_manofThematch,pscore,City_Name,
I Sharma,Player,Kolkata Knight Riders,Chennai Super Kings,FALSE,0,Chennai Super Kings,Kolkata Knight Riders
AB Dinda,Player,Kolkata Knight Riders,Chennai Super Kings,FALSE,0,Chennai Super Kings,Deccan Chargers
PA Patel,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,1,Chennai Super Kings,Kochi Tuskers Kerala
ML Hayden,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,1,Chennai Super Kings,Kolkata Knight Riders
MEK Hussey,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,1,Chennai Super Kings,Rajasthan Royals
MS Dhoni,CaptainKeeper,Chennai Super Kings,Kolkata Knight Riders,FALSE,1,Chennai Super Kings,Pune Warriors
SK Raina,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,1,Chennai Super Kings,Sunrisers Hyderabad
JDP Oram,Player,Chennai Super Kings,Kolkata Knight Riders,TRUE,1,Chennai Super Kings,Kings XI Punjab
S Badrinath,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,1,Chennai Super Kings,Sunrisers Hyderabad
Joginder Sharma,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,1,Chennai Super Kings,Royal Challengers Bangalore
MS Gony,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,1,Chennai Super Kings,Royal Challengers Bangalore
M Muralitharan,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,1,Chennai Super Kings,Mumbai Indians
P Amarnath,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,1,Chennai Super Kings,Kings XI Punjab
AC Gilchrist,Keeper,Deccan Chargers,Mumbai Indians,TRUE,0,Mumbai Indians,Rajasthan Royals
VVS Laxman,Captain,Deccan Chargers,Mumbai Indians,FALSE,3,Mumbai Indians,Kings XI Punjab
A Symonds,Player,Deccan Chargers,Mumbai Indians,FALSE,0,Mumbai Indians,Rising Pune Supergiants
RG Sharma,Player,Deccan Chargers,Mumbai Indians,FALSE,0,Mumbai Indians,Mumbai Indians
SB Bangar,Player,Deccan Chargers,Mumbai Indians,FALSE,0,Mumbai Indians,Rising Pune Supergiants
RP Singh,Player,Deccan Chargers,Mumbai Indians,FALSE,0,Mumbai Indians,Royal Challengers Bangalore
Shahid Afridi,Player,Deccan Chargers,Mumbai Indians,FALSE,0,Mumbai Indians,Kings XI Punjab
DNT Zoysa,Player,Deccan Chargers,Mumbai Indians,FALSE,0,Mumbai Indians,Kings XI Punjab
D Kalyankrishna,Player,Deccan Chargers,Mumbai Indians,FALSE,0,Mumbai Indians,Kolkata Knight Riders
PP Ojha,Player,Deccan Chargers,Mumbai Indians,FALSE,0,Mumbai Indians,Rajasthan Royals
UT Yadav,Player,Deccan Chargers,Mumbai Indians,FALSE,0,Mumbai Indians,Mumbai Indians
L Ronchi,Keeper,Mumbai Indians,Deccan Chargers,FALSE,1,Mumbai Indians,Pune Warriors
ST Jayasuriya,Player,Mumbai Indians,Deccan Chargers,FALSE,1,Mumbai Indians,Kolkata Knight Riders
RV Uthappa,Player,Mumbai Indians,Deccan Chargers,FALSE,1,Mumbai Indians,Kings XI Punjab
AM Nayar,Player,Mumbai Indians,Deccan Chargers,FALSE,1,Mumbai Indians,Kings XI Punjab
SM Pollock,Captain,Mumbai Indians,Deccan Chargers,FALSE,4,Mumbai Indians,Gujarat Lions
DJ Bravo,Player,Mumbai Indians,Deccan Chargers,FALSE,1,Mumbai Indians,Kings XI Punjab
MA Khote,Player,Mumbai Indians,Deccan Chargers,FALSE,1,Mumbai Indians,Delhi Daredevils
A Nehra,Player,Mumbai Indians,Deccan Chargers,FALSE,1,Mumbai Indians,Chennai Super Kings
DS Kulkarni,Player,Mumbai Indians,Deccan Chargers,FALSE,1,Mumbai Indians,Rising Pune Supergiants
AM Rahane,Player,Mumbai Indians,Deccan Chargers,FALSE,1,Mumbai Indians,Royal Challengers Bangalore
SD Chitnis,Player,Mumbai Indians,Deccan Chargers,FALSE,1,Mumbai Indians,Kolkata Knight Riders
K Goel,Player,Kings XI Punjab,Delhi Daredevils,FALSE,1,Kings XI Punjab,Rajasthan Royals
KC Sangakkara,Keeper,Kings XI Punjab,Delhi Daredevils,FALSE,1,Kings XI Punjab,Delhi Daredevils
Yuvraj Singh,Captain,Kings XI Punjab,Delhi Daredevils,FALSE,4,Kings XI Punjab,Chennai Super Kings
SM Katich,Player,Kings XI Punjab,Delhi Daredevils,TRUE,1,Kings XI Punjab,Chennai Super Kings
IK Pathan,Player,Kings XI Punjab,Delhi Daredevils,FALSE,1,Kings XI Punjab,Chennai Super Kings
DPMD Jayawardene,Player,Kings XI Punjab,Delhi Daredevils,FALSE,1,Kings XI Punjab,Royal Challengers Bangalore
B Lee,Player,Kings XI Punjab,Delhi Daredevils,FALSE,1,Kings XI Punjab,Mumbai Indians
PP Chawla,Player,Kings XI Punjab,Delhi Daredevils,FALSE,1,Kings XI Punjab,Deccan Chargers
S Sreesanth,Player,Kings XI Punjab,Delhi Daredevils,FALSE,1,Kings XI Punjab,Royal Challengers Bangalore
VRV Singh,Player,Kings XI Punjab,Delhi Daredevils,FALSE,1,Kings XI Punjab,Royal Challengers Bangalore
TM Srivastava,Player,Kings XI Punjab,Delhi Daredevils,FALSE,1,Kings XI Punjab,Chennai Super Kings
G Gambhir,Player,Delhi Daredevils,Kings XI Punjab,FALSE,0,Kings XI Punjab,Royal Challengers Bangalore
V Sehwag,Captain,Delhi Daredevils,Kings XI Punjab,FALSE,3,Kings XI Punjab,Delhi Daredevils
S Dhawan,Player,Delhi Daredevils,Kings XI Punjab,FALSE,0,Kings XI Punjab,Kings XI Punjab
Shoaib Malik,Player,Delhi Daredevils,Kings XI Punjab,FALSE,0,Kings XI Punjab,Pune Warriors
MK Tiwary,Player,Delhi Daredevils,Kings XI Punjab,FALSE,0,Kings XI Punjab,Kolkata Knight Riders
KD Karthik,Keeper,Delhi Daredevils,Kings XI Punjab,FALSE,0,Kings XI Punjab,Mumbai Indians
R Bhatia,Player,Delhi Daredevils,Kings XI Punjab,FALSE,0,Kings XI Punjab,Pune Warriors
MF Maharoof,Player,Delhi Daredevils,Kings XI Punjab,FALSE,0,Kings XI Punjab,Kolkata Knight Riders
VY Mahesh,Player,Delhi Daredevils,Kings XI Punjab,FALSE,0,Kings XI Punjab,Deccan Chargers
Mohammad Asif,Player,Delhi Daredevils,Kings XI Punjab,FALSE,0,Kings XI Punjab,Mumbai Indians
GD McGrath,Player,Delhi Daredevils,Kings XI Punjab,FALSE,0,Kings XI Punjab,Mumbai Indians
PA Patel,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Rajasthan Royals
ML Hayden,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Kolkata Knight Riders
MEK Hussey,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Sunrisers Hyderabad
MS Dhoni,CaptainKeeper,Chennai Super Kings,Royal Challengers Bangalore,TRUE,0,Royal Challengers Bangalore,Mumbai Indians
SK Raina,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Delhi Daredevils
JDP Oram,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Kolkata Knight Riders
S Badrinath,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Chennai Super Kings
JA Morkel,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Rising Pune Supergiants
Joginder Sharma,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Kolkata Knight Riders
MS Gony,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Kolkata Knight Riders
P Amarnath,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Mumbai Indians
R Dravid,Captain,Royal Challengers Bangalore,Chennai Super Kings,FALSE,4,Royal Challengers Bangalore,Kolkata Knight Riders
W Jaffer,Player,Royal Challengers Bangalore,Chennai Super Kings,FALSE,1,Royal Challengers Bangalore,Mumbai Indians
V Kohli,Player,Royal Challengers Bangalore,Chennai Super Kings,FALSE,1,Royal Challengers Bangalore,Mumbai Indians
JH Kallis,Player,Royal Challengers Bangalore,Chennai Super Kings,FALSE,1,Royal Challengers Bangalore,Chennai Super Kings
MV Boucher,Keeper,Royal Challengers Bangalore,Chennai Super Kings,FALSE,1,Royal Challengers Bangalore,Kings XI Punjab
B Akhil,Player,Royal Challengers Bangalore,Chennai Super Kings,FALSE,1,Royal Challengers Bangalore,Sunrisers Hyderabad
P Kumar,Player,Royal Challengers Bangalore,Chennai Super Kings,FALSE,1,Royal Challengers Bangalore,Kings XI Punjab
Z Khan,Player,Royal Challengers Bangalore,Chennai Super Kings,FALSE,1,Royal Challengers Bangalore,Mumbai Indians
LRPL Taylor,Player,Royal Challengers Bangalore,Chennai Super Kings,FALSE,1,Royal Challengers Bangalore,Kings XI Punjab
B Chipli,Player,Royal Challengers Bangalore,Chennai Super Kings,FALSE,1,Royal Challengers Bangalore,Mumbai Indians
DW Steyn,Player,Royal Challengers Bangalore,Chennai Super Kings,FALSE,1,Royal Challengers Bangalore,Kings XI Punjab
SC Ganguly,Captain,Kolkata Knight Riders,Mumbai Indians,FALSE,4,Kolkata Knight Riders,Royal Challengers Bangalore
BB McCullum,Keeper,Kolkata Knight Riders,Mumbai Indians,FALSE,1,Kolkata Knight Riders,Kings XI Punjab
RT Ponting,Player,Kolkata Knight Riders,Mumbai Indians,FALSE,1,Kolkata Knight Riders,Chennai Super Kings
DJ Hussey,Player,Kolkata Knight Riders,Mumbai Indians,FALSE,1,Kolkata Knight Riders,Delhi Daredevils
Mohammad Hafeez,Player,Kolkata Knight Riders,Mumbai Indians,FALSE,1,Kolkata Knight Riders,Royal Challengers Bangalore
LR Shukla,Player,Kolkata Knight Riders,Mumbai Indians,FALSE,1,Kolkata Knight Riders,Chennai Super Kings
AB Agarkar,Player,Kolkata Knight Riders,Mumbai Indians,FALSE,1,Kolkata Knight Riders,Deccan Chargers
M Kartik,Player,Kolkata Knight Riders,Mumbai Indians,FALSE,1,Kolkata Knight Riders,Kings XI Punjab
I Sharma,Player,Kolkata Knight Riders,Mumbai Indians,FALSE,1,Kolkata Knight Riders,Kings XI Punjab
DB Das,Player,Kolkata Knight Riders,Mumbai Indians,FALSE,1,Kolkata Knight Riders,Royal Challengers Bangalore
AB Dinda,Player,Kolkata Knight Riders,Mumbai Indians,FALSE,1,Kolkata Knight Riders,Mumbai Indians
ST Jayasuriya,Player,Mumbai Indians,Kolkata Knight Riders,TRUE,0,Kolkata Knight Riders,Kolkata Knight Riders
RV Uthappa,Player,Mumbai Indians,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,Rajasthan Royals
PR Shah,Keeper,Mumbai Indians,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,Royal Challengers Bangalore
AM Nayar,Player,Mumbai Indians,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,Chennai Super Kings
SM Pollock,Captain,Mumbai Indians,Kolkata Knight Riders,FALSE,3,Kolkata Knight Riders,Mumbai Indians
DJ Bravo,Player,Mumbai Indians,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,Kolkata Knight Riders
A Nehra,Player,Mumbai Indians,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,Sunrisers Hyderabad
DS Kulkarni,Player,Mumbai Indians,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,Kings XI Punjab
AM Rahane,Player,Mumbai Indians,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,Delhi Daredevils
MK Pandey,Player,Mumbai Indians,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,Delhi Daredevils
CRD Fernando,Player,Mumbai Indians,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,Rising Pune Supergiants
G Gambhir,Player,Delhi Daredevils,Royal Challengers Bangalore,FALSE,1,Delhi Daredevils,Rising Pune Supergiants
V Sehwag,Captain,Delhi Daredevils,Royal Challengers Bangalore,FALSE,4,Delhi Daredevils,Mumbai Indians
S Dhawan,Player,Delhi Daredevils,Royal Challengers Bangalore,FALSE,1,Delhi Daredevils,Mumbai Indians
Shoaib Malik,Player,Delhi Daredevils,Royal Challengers Bangalore,FALSE,1,Delhi Daredevils,Royal Challengers Bangalore
MK Tiwary,Player,Delhi Daredevils,Royal Challengers Bangalore,FALSE,1,Delhi Daredevils,Kings XI Punjab
KD Karthik,Keeper,Delhi Daredevils,Royal Challengers Bangalore,FALSE,1,Delhi Daredevils,Royal Challengers Bangalore
R Bhatia,Player,Delhi Daredevils,Royal Challengers Bangalore,FALSE,1,Delhi Daredevils,Kolkata Knight Riders
VY Mahesh,Player,Delhi Daredevils,Royal Challengers Bangalore,FALSE,1,Delhi Daredevils,Kolkata Knight Riders
Mohammad Asif,Player,Delhi Daredevils,Royal Challengers Bangalore,FALSE,1,Delhi Daredevils,Kings XI Punjab
GD McGrath,Player,Delhi Daredevils,Royal Challengers Bangalore,TRUE,1,Delhi Daredevils,Delhi Daredevils
DL Vettori,Player,Delhi Daredevils,Royal Challengers Bangalore,FALSE,1,Delhi Daredevils,Mumbai Indians
R Dravid,Captain,Royal Challengers Bangalore,Delhi Daredevils,FALSE,3,Delhi Daredevils,Delhi Daredevils
W Jaffer,Player,Royal Challengers Bangalore,Delhi Daredevils,FALSE,0,Delhi Daredevils,Sunrisers Hyderabad
V Kohli,Player,Royal Challengers Bangalore,Delhi Daredevils,FALSE,0,Delhi Daredevils,Delhi Daredevils
JH Kallis,Player,Royal Challengers Bangalore,Delhi Daredevils,FALSE,0,Delhi Daredevils,Deccan Chargers
MV Boucher,Keeper,Royal Challengers Bangalore,Delhi Daredevils,FALSE,0,Delhi Daredevils,Deccan Chargers
P Kumar,Player,Royal Challengers Bangalore,Delhi Daredevils,FALSE,0,Delhi Daredevils,Delhi Daredevils
Z Khan,Player,Royal Challengers Bangalore,Delhi Daredevils,FALSE,0,Delhi Daredevils,Kolkata Knight Riders
SB Joshi,Player,Royal Challengers Bangalore,Delhi Daredevils,FALSE,0,Delhi Daredevils,Rajasthan Royals
LRPL Taylor,Player,Royal Challengers Bangalore,Delhi Daredevils,FALSE,0,Delhi Daredevils,Royal Challengers Bangalore
R Vinay Kumar,Player,Royal Challengers Bangalore,Delhi Daredevils,FALSE,0,Delhi Daredevils,Mumbai Indians
DW Steyn,Player,Royal Challengers Bangalore,Delhi Daredevils,FALSE,0,Delhi Daredevils,Delhi Daredevils
AC Gilchrist,Keeper,Deccan Chargers,Kings XI Punjab,FALSE,1,Deccan Chargers,Delhi Daredevils
Y Venugopal Rao,Player,Deccan Chargers,Kings XI Punjab,FALSE,1,Deccan Chargers,Sunrisers Hyderabad
VVS Laxman,Captain,Deccan Chargers,Kings XI Punjab,FALSE,4,Deccan Chargers,Kings XI Punjab
RG Sharma,Player,Deccan Chargers,Kings XI Punjab,FALSE,1,Deccan Chargers,Rising Pune Supergiants
SB Bangar,Player,Deccan Chargers,Kings XI Punjab,FALSE,1,Deccan Chargers,Royal Challengers Bangalore
RP Singh,Player,Deccan Chargers,Kings XI Punjab,FALSE,1,Deccan Chargers,Kings XI Punjab
Shahid Afridi,Player,Deccan Chargers,Kings XI Punjab,FALSE,1,Deccan Chargers,Sunrisers Hyderabad
HH Gibbs,Player,Deccan Chargers,Kings XI Punjab,FALSE,1,Deccan Chargers,Rajasthan Royals
DNT Zoysa,Player,Deccan Chargers,Kings XI Punjab,FALSE,1,Deccan Chargers,Kings XI Punjab
D Kalyankrishna,Player,Deccan Chargers,Kings XI Punjab,FALSE,1,Deccan Chargers,Kings XI Punjab
PP Ojha,Player,Deccan Chargers,Kings XI Punjab,FALSE,1,Deccan Chargers,Royal Challengers Bangalore
K Goel,Player,Kings XI Punjab,Deccan Chargers,FALSE,0,Deccan Chargers,Royal Challengers Bangalore
KC Sangakkara,Keeper,Kings XI Punjab,Deccan Chargers,FALSE,0,Deccan Chargers,Deccan Chargers
Yuvraj Singh,Captain,Kings XI Punjab,Deccan Chargers,FALSE,3,Deccan Chargers,Royal Challengers Bangalore
IK Pathan,Player,Kings XI Punjab,Deccan Chargers,FALSE,0,Deccan Chargers,Royal Challengers Bangalore
DPMD Jayawardene,Player,Kings XI Punjab,Deccan Chargers,FALSE,0,Deccan Chargers,Sunrisers Hyderabad
PP Chawla,Player,Kings XI Punjab,Deccan Chargers,FALSE,0,Deccan Chargers,Rajasthan Royals
RR Sarwan,Player,Kings XI Punjab,Deccan Chargers,FALSE,0,Deccan Chargers,Delhi Daredevils
S Sreesanth,Player,Kings XI Punjab,Deccan Chargers,FALSE,0,Deccan Chargers,Deccan Chargers
VRV Singh,Player,Kings XI Punjab,Deccan Chargers,FALSE,0,Deccan Chargers,Chennai Super Kings
SE Marsh,Player,Kings XI Punjab,Deccan Chargers,TRUE,0,Deccan Chargers,Delhi Daredevils
Gagandeep Singh,Player,Kings XI Punjab,Deccan Chargers,FALSE,0,Deccan Chargers,Sunrisers Hyderabad
YK Pathan,Player,Rajasthan Royals,Kolkata Knight Riders,FALSE,1,Rajasthan Royals,Chennai Super Kings
SR Watson,Player,Rajasthan Royals,Kolkata Knight Riders,FALSE,1,Rajasthan Royals,Delhi Daredevils
M Kaif,Player,Rajasthan Royals,Kolkata Knight Riders,FALSE,1,Rajasthan Royals,Kings XI Punjab
RA Jadeja,Player,Rajasthan Royals,Kolkata Knight Riders,FALSE,1,Rajasthan Royals,Kings XI Punjab
M Rawat,Keeper,Rajasthan Royals,Kolkata Knight Riders,FALSE,1,Rajasthan Royals,Delhi Daredevils
SK Warne,Captain,Rajasthan Royals,Kolkata Knight Riders,FALSE,4,Rajasthan Royals,Royal Challengers Bangalore
SK Trivedi,Player,Rajasthan Royals,Kolkata Knight Riders,FALSE,1,Rajasthan Royals,Sunrisers Hyderabad
GC Smith,Player,Rajasthan Royals,Kolkata Knight Riders,FALSE,1,Rajasthan Royals,Royal Challengers Bangalore
SA Asnodkar,Player,Rajasthan Royals,Kolkata Knight Riders,TRUE,1,Rajasthan Royals,Delhi Daredevils
Sohail Tanvir,Player,Rajasthan Royals,Kolkata Knight Riders,FALSE,1,Rajasthan Royals,Chennai Super Kings
MM Patel,Player,Rajasthan Royals,Kolkata Knight Riders,FALSE,1,Rajasthan Royals,Rajasthan Royals
SC Ganguly,Captain,Kolkata Knight Riders,Rajasthan Royals,FALSE,3,Rajasthan Royals,Deccan Chargers
DJ Hussey,Player,Kolkata Knight Riders,Rajasthan Royals,FALSE,0,Rajasthan Royals,Delhi Daredevils
WP Saha,Keeper,Kolkata Knight Riders,Rajasthan Royals,FALSE,0,Rajasthan Royals,Mumbai Indians
LR Shukla,Player,Kolkata Knight Riders,Rajasthan Royals,FALSE,0,Rajasthan Royals,Deccan Chargers
AB Agarkar,Player,Kolkata Knight Riders,Rajasthan Royals,FALSE,0,Rajasthan Royals,Sunrisers Hyderabad
I Sharma,Player,Kolkata Knight Riders,Rajasthan Royals,FALSE,0,Rajasthan Royals,Delhi Daredevils
DB Das,Player,Kolkata Knight Riders,Rajasthan Royals,FALSE,0,Rajasthan Royals,Mumbai Indians
Salman Butt,Player,Kolkata Knight Riders,Rajasthan Royals,FALSE,0,Rajasthan Royals,Delhi Daredevils
BJ Hodge,Player,Kolkata Knight Riders,Rajasthan Royals,FALSE,0,Rajasthan Royals,Mumbai Indians
Umar Gul,Player,Kolkata Knight Riders,Rajasthan Royals,FALSE,0,Rajasthan Royals,Kings XI Punjab
AB Dinda,Player,Kolkata Knight Riders,Rajasthan Royals,FALSE,0,Rajasthan Royals,Pune Warriors
G Gambhir,Player,Delhi Daredevils,Chennai Super Kings,FALSE,0,Chennai Super Kings,Deccan Chargers
V Sehwag,Captain,Delhi Daredevils,Chennai Super Kings,TRUE,3,Chennai Super Kings,Kolkata Knight Riders
S Dhawan,Player,Delhi Daredevils,Chennai Super Kings,FALSE,0,Chennai Super Kings,Royal Challengers Bangalore
Shoaib Malik,Player,Delhi Daredevils,Chennai Super Kings,FALSE,0,Chennai Super Kings,Royal Challengers Bangalore
KD Karthik,Keeper,Delhi Daredevils,Chennai Super Kings,FALSE,0,Chennai Super Kings,Rajasthan Royals
R Bhatia,Player,Delhi Daredevils,Chennai Super Kings,FALSE,0,Chennai Super Kings,Kolkata Knight Riders
VY Mahesh,Player,Delhi Daredevils,Chennai Super Kings,FALSE,0,Chennai Super Kings,Kolkata Knight Riders
AB de Villiers,Player,Delhi Daredevils,Chennai Super Kings,FALSE,0,Chennai Super Kings,Royal Challengers Bangalore
PJ Sangwan,Player,Delhi Daredevils,Chennai Super Kings,FALSE,0,Chennai Super Kings,Royal Challengers Bangalore
Mohammad Asif,Player,Delhi Daredevils,Chennai Super Kings,FALSE,0,Chennai Super Kings,Delhi Daredevils
GD McGrath,Player,Delhi Daredevils,Chennai Super Kings,FALSE,0,Chennai Super Kings,Mumbai Indians
PA Patel,Player,Chennai Super Kings,Delhi Daredevils,FALSE,1,Chennai Super Kings,Royal Challengers Bangalore
MS Dhoni,CaptainKeeper,Chennai Super Kings,Delhi Daredevils,FALSE,1,Chennai Super Kings,Delhi Daredevils
SK Raina,Player,Chennai Super Kings,Delhi Daredevils,FALSE,1,Chennai Super Kings,Kings XI Punjab
S Badrinath,Player,Chennai Super Kings,Delhi Daredevils,FALSE,1,Chennai Super Kings,Rajasthan Royals
SP Fleming,Player,Chennai Super Kings,Delhi Daredevils,FALSE,1,Chennai Super Kings,Kolkata Knight Riders
S Vidyut,Player,Chennai Super Kings,Delhi Daredevils,FALSE,1,Chennai Super Kings,Royal Challengers Bangalore
JA Morkel,Player,Chennai Super Kings,Delhi Daredevils,FALSE,1,Chennai Super Kings,Kolkata Knight Riders
Joginder Sharma,Player,Chennai Super Kings,Delhi Daredevils,FALSE,1,Chennai Super Kings,Kolkata Knight Riders
MS Gony,Player,Chennai Super Kings,Delhi Daredevils,FALSE,1,Chennai Super Kings,Rajasthan Royals
M Muralitharan,Player,Chennai Super Kings,Delhi Daredevils,FALSE,1,Chennai Super Kings,Kolkata Knight Riders
M Ntini,Player,Chennai Super Kings,Delhi Daredevils,FALSE,1,Chennai Super Kings,Chennai Super Kings
AC Gilchrist,CaptainKeeper,Deccan Chargers,Royal Challengers Bangalore,FALSE,1,Deccan Chargers,Kolkata Knight Riders
Y Venugopal Rao,Player,Deccan Chargers,Royal Challengers Bangalore,FALSE,1,Deccan Chargers,Royal Challengers Bangalore
RG Sharma,Player,Deccan Chargers,Royal Challengers Bangalore,FALSE,1,Deccan Chargers,Kings XI Punjab
SB Bangar,Player,Deccan Chargers,Royal Challengers Bangalore,FALSE,1,Deccan Chargers,Pune Warriors
WPUJC Vaas,Player,Deccan Chargers,Royal Challengers Bangalore,FALSE,1,Deccan Chargers,Royal Challengers Bangalore
RP Singh,Player,Deccan Chargers,Royal Challengers Bangalore,FALSE,1,Deccan Chargers,Kings XI Punjab
HH Gibbs,Player,Deccan Chargers,Royal Challengers Bangalore,FALSE,1,Deccan Chargers,Sunrisers Hyderabad
LPC Silva,Player,Deccan Chargers,Royal Challengers Bangalore,FALSE,1,Deccan Chargers,Royal Challengers Bangalore
DB Ravi Teja,Player,Deccan Chargers,Royal Challengers Bangalore,FALSE,1,Deccan Chargers,Mumbai Indians
DP Vijaykumar,Player,Deccan Chargers,Royal Challengers Bangalore,FALSE,1,Deccan Chargers,Sunrisers Hyderabad
UT Yadav,Player,Deccan Chargers,Royal Challengers Bangalore,FALSE,1,Deccan Chargers,Kolkata Knight Riders
R Dravid,Captain,Royal Challengers Bangalore,Deccan Chargers,FALSE,3,Deccan Chargers,Rising Pune Supergiants
W Jaffer,Player,Royal Challengers Bangalore,Deccan Chargers,FALSE,0,Deccan Chargers,Sunrisers Hyderabad
V Kohli,Player,Royal Challengers Bangalore,Deccan Chargers,FALSE,0,Deccan Chargers,Chennai Super Kings
JH Kallis,Player,Royal Challengers Bangalore,Deccan Chargers,FALSE,0,Deccan Chargers,Kolkata Knight Riders
CL White,Player,Royal Challengers Bangalore,Deccan Chargers,FALSE,0,Deccan Chargers,Kings XI Punjab
B Akhil,Player,Royal Challengers Bangalore,Deccan Chargers,FALSE,0,Deccan Chargers,Chennai Super Kings
R Vinay Kumar,Player,Royal Challengers Bangalore,Deccan Chargers,TRUE,0,Deccan Chargers,Mumbai Indians
DW Steyn,Player,Royal Challengers Bangalore,Deccan Chargers,FALSE,0,Deccan Chargers,Deccan Chargers
